CDCDVEU;CARB Codeword: Electronic throttle (DV-E) UMA learning error
CDCDVEV;CARB Codeword: Electronic throttle (DV-E) amplifier adjustment error
CDCEGFE;CARB Codeword: Load acquisition
CDCENWS;CARB Codeword: Camshaft control (intake)
CDCENWSE;CARB Codeword: Intake camshaft power stage
CDCEPCLE;CARB Codeword: EPC fault lamp (power stage)
CDCEV1;CARB Codeword: Injector cylinder 1
CDCEV2;CARB Codeword: Injector cylinder 2
CDCEV3;CARB Codeword: Injector cylinder 3
CDCEV4;CARB Codeword: Injector cylinder 4
CDCFP1P;CARB Codeword: Accelerator pedal 1st potentiometer
CDCFP2P;CARB Codeword: Accelerator pedal 2nd potentiometer
CDCFPP;CARB Codeword: Accelerator pedal
CDCFRAO;CARB Codeword: Lambda adaptation upper multiplicative
CDCFRAU;CARB Codeword: Lambda adaptation lower multiplicative
CDCFRST;CARB Codeword: Lambda control deviation
CDCGECOD;CARB Codeword: CAN transmission coding
CDCGRBH;CARB Codeword: Cruise control (GRA) lever fault
CDCHSH;CARB Codeword: Post-cat lambda sensor heater
CDCHSH2;CARB Codeword: Post-cat lambda sensor heater (Bank 2)
CDCHSHE;CARB Codeword: Post-cat lambda sensor heater power stage
CDCHSV;CARB Codeword: Pre-cat lambda sensor heater
CDCHSV2;CARB Codeword: Pre-cat lambda sensor heater (Bank 2)
CDCHSVSA;CARB Codeword: Pre-cat lambda sensor heater
CDCHSVSA2;CARB Codeword: Pre-cat lambda sensor 2 heater
CDCKAT;CARB Codeword: Catalyst conversion
CDCKPE;CARB Codeword: Fuel pump relay power stage
CDCKRA01;CARB Codeword: Knock control limit cylinder 1
CDCKRA02;CARB Codeword: Knock control limit cylinder 2
CDCKRA03;CARB Codeword: Knock control limit cylinder 3
CDCKRA04;CARB Codeword: Knock control limit cylinder 4
CDCKRNT;CARB Codeword: Knock control zero test
CDCKROF;CARB Codeword: Knock control offset
CDCKRTP;CARB Codeword: Knock control test pulses
CDCKS1;CARB Codeword: Knock sensor 1
CDCKS2;CARB Codeword: Knock sensor 2
CDCKS3;CARB Codeword: Knock sensor 3
CDCKS4;CARB Codeword: Knock sensor 4
CDCKUPPL;CARB Codeword: Clutch pedal sensor
CDCLASH;CARB Codeword: Post-cat lambda sensor aging
CDCLASH2;CARB Codeword: Post-cat lambda sensor aging (Bank 2)
CDCLDE;CARB Codeword: Boost pressure control valve (power stage)
CDCLDO;CARB Codeword: Boost pressure characteristic upper limit exceeded
CDCLDP;CARB Codeword: Leak diagnosis pump (LDP)
CDCLDPE;CARB Codeword: Leak diagnosis pump power stage
CDCLDRA;CARB Codeword: Boost pressure control deviation
CDCLDUV;CARB Codeword: Overrun air valve power stage
CDCLKVDK;CARB Codeword: Leakage before throttle valve
CDCLLR;CARB Codeword: Idle control at limit
CDCLM;CARB Codeword: Mass air flow sensor (MAF/HLM/HFM)
CDCLSH;CARB Codeword: Post-cat lambda sensor
CDCLSV;CARB Codeword: Pre-cat lambda sensor
CDCMD;CARB Codeword: Misfire, multiple/sum error
CDCMD00;CARB Codeword: Misfire cylinder 0
CDCMD01;CARB Codeword: Misfire cylinder 1
CDCMD02;CARB Codeword: Misfire cylinder 2
CDCMD03;CARB Codeword: Misfire cylinder 3
CDCMDB;CARB Codeword: Target torque limit
CDCMFA;CARB Codeword: MIL externally determined
CDCMILE;CARB Codeword: MIL power stage
CDCN;CARB Codeword: Engine speed sensor
CDCNWKW;CARB Codeword: Camshaft-to-crankshaft assignment
CDCNWSE;CARB Codeword: Camshaft control valve power stage
CDCNX;CARB Codeword: Max engine speed (NMAX) exceeded
CDCPH;CARB Codeword: Phase sensor
CDCRKAT;CARB Codeword: Lambda adaptation QL-additive
CDCRKAZ;CARB Codeword: Lambda adaptation ti-additive
CDCSCR;CARB Codeword: Crash signal monitoring
CDCSGEEP;CARB Codeword: ECU defective (EEPROM)
CDCSGEEW;CARB Codeword: ECU defective (EEPROM Immobilizer area)
CDCSLPE;CARB Codeword: Secondary air pump (power stage)
CDCSLS;CARB Codeword: Secondary air system
CDCSLV;CARB Codeword: Secondary air valve
CDCSLVE;CARB Codeword: Secondary air valve (power stage)
CDCSWE;CARB Codeword: Rough road detection acceleration sensor
CDCTA;CARB Codeword: Intake air temperature (TANS)
CDCTANKL;CARB Codeword: OBDII error due to empty tank
CDCTES;CARB Codeword: Evaporative emission system (EVAP)
CDCTESF;CARB Codeword: EVAP system fine leak
CDCTESG;CARB Codeword: EVAP system gross leak
CDCTEVE;CARB Codeword: Purge valve power stage
CDCTEVE2;CARB Codeword: Purge valve power stage Bank 2
CDCTHM;CARB Codeword: Thermostat diagnosis
CDCTM;CARB Codeword: Engine temperature (TMOT)
CDCTMKI;CARB Codeword: Engine temperature from instrument cluster
CDCTUM;CARB Codeword: Ambient air temperature (TUM)
CDCUB;CARB Codeword: Battery voltage (UB)
CDCUBR;CARB Codeword: Battery voltage via main relay (UBR)
CDCUFMV;CARB Codeword: Monitoring: Torque comparison
CDCUFSKA;CARB Codeword: Monitoring: Safety fuel cut-off
CDCURRAM;CARB Codeword: CPU monitoring: RAM
CDCURROM;CARB Codeword: CPU monitoring: ROM
CDCURRST;CARB Codeword: CPU monitoring: Reset
CDCUVSE;CARB Codeword: Turbo recirculating valve power stage
CDCVFZ;CARB Codeword: Vehicle speed
CDCWFS;CARB Codeword: Immobilizer
CDCWFSRC;CARB Codeword: Immobilizer RC-element
CDCZZZ;Dummy: End of table
CDKCAIR;Customer Codeword: Airbag message
CDKCAIRP;Customer Codeword: Implausible airbag message
CDKCGRA;Customer Codeword: Cruise control (GRA) message (reception)
CDKCKLA;Customer Codeword: CAN interface, AC timeout
CDKDSVLU;Customer Codeword: Pressure sensor signal comparison (Boost vs Ambient)
CDKGECOD;Customer Codeword: CAN transmission coding
CDKHSH2;Customer Codeword: Post-cat lambda sensor heater Bank 2
CDKLDUV;Customer Codeword: Overrun air valve power stage
CDKLKVDK;Customer Codeword: Leakage before throttle valve
CDKTMKI;Customer Codeword: Engine temperature from instrument cluster
CDKWFSRC;Customer Codeword: Immobilizer RC-element
CDTCAIR;Tester Codeword: Airbag message
CDTCAIRP;Tester Codeword: Implausible airbag message
CDTCGRA;Tester Codeword: Cruise control (GRA) message (reception)
CDTGECOD;Tester Codeword: CAN transmission coding
CDTTHM;Tester Codeword: Thermostat diagnosis
CDTWFSRC;Tester Codeword: Immobilizer RC-element
CL30LINE;30th line of classification table
CL31LINE;31st line of classification table
CL32LINE;32nd line of classification table
CL33LINE;33rd line of classification table
CL34LINE;34th line of classification table
CL35LINE;35th line of classification table
CL36LINE;36th line of classification table
CL37LINE;37th line of classification table
CL38LINE;38th line of classification table
CL39LINE;39th line of classification table
CLACAIR;Error class: Airbag message
CLACAIRP;Error class: Implausible airbag message
CLACGRA;Error class: Cruise control (GRA) message (reception)
CLAGECOD;Error class: CAN transmission coding
CLATHM;Error class: Thermostat diagnosis
CLAWFSRC;Error class: Immobilizer RC-element
CWCANLWS;Codeword for automatic detection of LWS (Steering Angle) message
CWCFS;Codeword for generating S_fs
CWDLDP;Codeword: Leak diagnosis DLDP
CWFA152;Codeword short trip requirements display group 152
CWFA152A;Supplement codeword short trip requirements display group 152
CWFA162;Codeword short trip requirements display group 162
CWFA162A;Supplement codeword short trip requirements display group 162
CWFA163;Codeword short trip requirements display group 163
CWFA163A;Supplement codeword short trip requirements display group 163
DELTATA;Delta intake air temperature to engine start temperature
DFPSLBIT;Selection bits for identification of activated fault paths
DFSEFO3N;Speed-dependent max plausible deviations of FSE values
DLRKIONLP0;I-component as f(abs(dwdkdlr_w)), above NLP
DLRKIUNLP0;I-component as f(abs(dwdkdlr_w)), below NLP (weak)
DLRKIUNLP1;I-component as f(abs(dwdkdlr_w)), below NLP (medium)
DLRKIUNLP2;I-component as f(abs(dwdkdlr_w)), below NLP (strong)
DLRKIUNLP3;I-component as f(abs(dwdkdlr_w)), below NLP (strong)
DMLLRMNNK;Lower limit for dmllr_w in short trip
DPUFFMN;Minimum threshold for delta ambient pressure, uphill detection (0.5 mm diag)
DPUFFMX;Maximum threshold for delta ambient pressure, downhill detection (0.5 mm diag)
DRLFFMX;Maximum load change during 0.5 mm diagnosis
DTMDZG;Engine temperature difference threshold for "delta too large" detection
DTMFFU;Difference between soak temperature and tmot at start for 0.5 mm diagnosis
DTMRESDZG;Engine temp signal difference threshold for resetting "delta too large"
DTPXF;Delta period duration for window calculation in 0.5 mm diagnosis
DVBABFF;Speed difference for downhill detection in 0.5 mm diagnosis
ESKONF;Configuration of power stages
FFTAAA;Dummy: Start of table
FFTAATUN;Freeze Frame Table: Tuning protection
FFTAAVE;Freeze Frame Table: Charcoal filter shut-off valve (power stage)
FFTAGRE;Freeze Frame Table: EGR valve power stage
FFTAGRF;Freeze Frame Table: EGR flow monitoring
FFTATR;Freeze Frame Table: Exhaust gas temperature control
FFTATR2;Freeze Frame Table: Exhaust gas temperature control Bank 2
FFTATS;Freeze Frame Table: Exhaust gas temperature sensor
FFTATS2;Freeze Frame Table: Exhaust gas temperature sensor Bank 2
FFTBM;Freeze Frame Table: Reference mark sensor
FFTBREMS;Freeze Frame Table: Brake pedal sensor
FFTBWF;Freeze Frame Table: Pedal value sensor (PWG) movement
FFTCAIR;Freeze Frame Table: Airbag message
FFTCAIRP;Freeze Frame Table: Implausible airbag message
FFTCAS;Freeze Frame Table: CAN timeout ASC message
FFTCAT;Freeze Frame Table: CAN interface, ASR timeout
FFTCGE;Freeze Frame Table: CAN timeout EGS message
FFTCGRA;Freeze Frame Table: Cruise control (GRA) message (reception)
FFTCIF;Freeze Frame Table: CAN interface, internal error
FFTCINS;Freeze Frame Table: CAN timeout instrument cluster message
FFTDK;Freeze Frame Table: Throttle (DK) potentiometer
FFTDK1P;Freeze Frame Table: Throttle valve 1st potentiometer
FFTDK2P;Freeze Frame Table: Throttle valve 2nd potentiometer
FFTDPL;Freeze Frame Table: Permanent positive (Terminal 30)
FFTDSBKV;Freeze Frame Table: Brake booster (BKV)
FFTDSL;Freeze Frame Table: Boost pressure sensor
FFTDSU;Freeze Frame Table: Ambient pressure sensor
FFTDSVLU;Freeze Frame Table: Pressure sensor signal comparison (Boost vs Ambient)
FFTDVEE;Freeze Frame Table: Electronic throttle (DV-E) power stage
FFTDVEF;Freeze Frame Table: Electronic throttle (DV-E) spring test error
FFTDVEL;Freeze Frame Table: Electronic throttle (DV-E) position deviation
FFTDVEN;Freeze Frame Table: Electronic throttle (DV-E) emergency air position test error
FFTDVER;Freeze Frame Table: Electronic throttle (DV-E) control range
FFTDVEU;Freeze Frame Table: Electronic throttle (DV-E) UMA learning error
FFTDVEV;Freeze Frame Table: Electronic throttle (DV-E) amplifier adjustment error
FFTEGFE;Freeze Frame Table: Load acquisition
FFTENWS;Freeze Frame Table: Camshaft control (intake)
FFTENWSE;Freeze Frame Table: Intake camshaft power stage
FFTEPCLE;Freeze Frame Table: EPC fault lamp (power stage)
FFTEV1;Freeze Frame Table: Injector power stage 1
FFTEV2;Freeze Frame Table: Injector power stage 2
FFTEV3;Freeze Frame Table: Injector power stage 3
FFTEV4;Freeze Frame Table: Injector power stage 4
FFTFP1P;Freeze Frame Table: Accelerator pedal 1st potentiometer
FFTFP2P;Freeze Frame Table: Accelerator pedal 2nd potentiometer
FFTFPP;Freeze Frame Table: Accelerator pedal sensor
FFTFRAO;Freeze Frame Table: FRAO mixture adaptation
FFTFRAU;Freeze Frame Table: FRAU mixture adaptation
FFTFRST;Freeze Frame Table: Lambda control deviation
FFTGECOD;Freeze Frame Table: CAN transmission coding
FFTGRBH;Freeze Frame Table: Cruise control (GRA) lever
FFTHSH;Freeze Frame Table: Post-cat lambda sensor heater
FFTHSH2;Freeze Frame Table: Post-cat lambda sensor heater Bank 2
FFTHSHE;Freeze Frame Table: Post-cat lambda sensor heater power stage
FFTHSV;Freeze Frame Table: Pre-cat lambda sensor heater
FFTHSV2;Freeze Frame Table: Pre-cat lambda sensor heater Bank 2
FFTHSVSA;Freeze Frame Table: Pre-cat lambda sensor heater
FFTHSVSA2;Freeze Frame Table: Pre-cat lambda sensor heater Bank 2
FFTKAT;Freeze Frame Table: Catalyst
FFTKPE;Freeze Frame Table: Fuel pump relay power stage
FFTKRA01;Freeze Frame Table: Knock control limit cylinder 1
FFTKRA02;Freeze Frame Table: Knock control limit cylinder 2
FFTKRA03;Freeze Frame Table: Knock control limit cylinder 3
FFTKRA04;Freeze Frame Table: Knock control limit cylinder 4
FFTKRNT;Freeze Frame Table: Knock control zero test
FFTKROF;Freeze Frame Table: Knock control offset
FFTKRTP;Freeze Frame Table: Knock control test pulse
FFTKS1;Freeze Frame Table: Knock sensor 1
FFTKS2;Freeze Frame Table: Knock sensor 2
FFTKS3;Freeze Frame Table: Knock sensor 3
FFTKS4;Freeze Frame Table: Knock sensor 4
FFTKUPPL;Freeze Frame Table: Clutch pedal sensor
FFTLASH;Freeze Frame Table: Post-cat lambda sensor aging
FFTLASH2;Freeze Frame Table: Post-cat lambda sensor aging Bank 2
FFTLDE;Freeze Frame Table: Boost pressure control (LDR) valve power stage
FFTLDO;Freeze Frame Table: Boost pressure (LDR) overcharge error
FFTLDP;Freeze Frame Table: Leak diagnosis pump (LDP)
FFTLDPE;Freeze Frame Table: LDP power stage
FFTLDRA;Freeze Frame Table: Boost pressure (LDR) control deviation error
FFTLDUV;Freeze Frame Table: Overrun air valve power stage
FFTLKVDK;Freeze Frame Table: Leakage before throttle valve
FFTLLR;Freeze Frame Table: Idle control
FFTLM;Freeze Frame Table: Main load sensor
FFTLSH;Freeze Frame Table: Post-cat lambda sensor
FFTLSV;Freeze Frame Table: Pre-cat lambda sensor
FFTMD;Freeze Frame Table: Misfire, multiple/sum error
FFTMD00;Freeze Frame Table: Misfire cylinder 0
FFTMD01;Freeze Frame Table: Misfire cylinder 1
FFTMD02;Freeze Frame Table: Misfire cylinder 2
FFTMD03;Freeze Frame Table: Misfire cylinder 3
FFTMDB;Freeze Frame Table: Target torque limit
FFTMFA;Freeze Frame Table: MIL externally determined
FFTMILE;Freeze Frame Table: MIL power stage
FFTN;Freeze Frame Table: Engine speed sensor
FFTNWKW;Freeze Frame Table: Camshaft-to-crankshaft assignment
FFTNWSE;Freeze Frame Table: Camshaft control valve power stage
FFTNX;Freeze Frame Table: Max engine speed (NMAX) exceeded
FFTPH;Freeze Frame Table: Phase sensor
FFTRKAT;Freeze Frame Table: RKAT mixture adaptation
FFTRKAZ;Freeze Frame Table: RKAZ mixture adaptation
FFTSCR;Freeze Frame Table: Crash signal
FFTSGEEP;Freeze Frame Table: ECU defective (EEPROM)
FFTSGEEW;Freeze Frame Table: ECU defective (EEPROM Immobilizer area)
FFTSLPE;Freeze Frame Table: Secondary air pump power stage
FFTSLS;Freeze Frame Table: Secondary air system
FFTSLV;Freeze Frame Table: Secondary air valve tightness
FFTSLVE;Freeze Frame Table: Secondary air valve power stage
FFTSWE;Freeze Frame Table: Rough road detection acceleration sensor
FFTTA;Freeze Frame Table: Intake/charge air temperature (TANS)
FFTTANKL;Freeze Frame Table: Empty tank (tankl)
FFTTES;Freeze Frame Table: Purge valve
FFTTESF;Freeze Frame Table: Tank diagnosis, fine leak
FFTTESG;Freeze Frame Table: Tank diagnosis, gross leak
FFTTEVE;Freeze Frame Table: Purge valve power stage
FFTTEVE2;Freeze Frame Table: Purge valve
FFTTHM;Freeze Frame Table: Thermostat diagnosis
FFTTM;Freeze Frame Table: Engine temperature (TMOT)
FFTTMKI;Freeze Frame Table: Engine temperature from instrument cluster
FFTTUM;Freeze Frame Table: Ambient temperature (TUM)
